Seed,Threshold H (N),Method,Alarm fraction (%),False positive rate (%),False-safe rate (%),Indeterminate (%),Matched edge absolute displacement (ms),Unmatched reference edges (%),Decision disagreement (%)
18,30.0,Reconstructed force,60.87862147320583,0.8759124087591241,0.8989460632362059,0.0,0.154255319148944,0.0,0.8899829577731491
18,30.0,Uncertainty-aware force,59.2312062109449,0.04866180048661801,0.0,3.8629047528877107,0.3689839572192754,0.5319148936170248,
18,40.0,Reconstructed force,49.93372467335732,0.831129580657348,0.721336370539104,0.0,0.13450292397660765,0.5813953488372103,0.776368112099981
18,40.0,Uncertainty-aware force,48.00227229691346,0.0,0.0,3.9954554061730736,0.2982456140350815,0.5813953488372103,
18,50.0,Reconstructed force,39.99242567695512,0.5680025244556642,0.8522727272727272,0.0,0.10596026490065205,0.0,0.6816890740390077
18,50.0,Uncertainty-aware force,38.40181783753077,0.0,0.0,3.010793410338951,0.36912751677851413,1.3245033112582738,
18,60.0,Reconstructed force,31.09259609922363,0.5767646251029936,1.1585365853658536,0.0,0.13533834586467264,0.0,0.7574323044877864
18,60.0,Uncertainty-aware force,29.4262450293505,0.0,0.0,3.275894716909676,0.7086614173228573,4.511278195488721,
18,70.0,Reconstructed force,23.42359401628479,0.24740227610094012,0.9685230024213075,0.0,0.08035714285715186,0.0,0.4165877674682825
18,70.0,Uncertainty-aware force,22.47680363567506,0.024740227610094014,0.0,2.120810452565802,0.2363636363636396,1.7857142857142905,
18,80.0,Reconstructed force,16.833932967241054,0.15956234328698427,1.342281879194631,0.0,0.07058823529410987,0.0,0.3597803446316985
